,,,,,,SMA 5,SMA 10,EMA 5,EMA 10,MACD,,,WILLR,SO,FAST SO,AD,,,RS,RSI,ROC-1,ROC-2,ROC-3,ROC-5,ROC-10,MFI-1,MF-2,MFI-3,MFI-4,,
date,1. open,2. high,3. low,4. close,5. volume,,,,,EMA 26,EMA 12,TOTAL,,,,,UP MOVE,DOWN MOVE,,,,,,,,,,,,,MFI
20-07-1998,1.305804,1.308036,1.267857,1.294643,95972800,1.275,1.2116071,1.274303194,1.221648332,1.09160712,1.204172417,0.112565297,-18.7499125,81.2500875,87.60123714,31990933.33,0,-0.022321,3.122790471,75.7445835,-1.69488308,-3.333343289,5.263145057,6.813970335,19.3416241,1.290178667,-0.023065333,-203058640,0,-203058640,-2374.610869
21-07-1998,1.290179,1.321429,1.270089,1.272321,82376000,1.290625,1.2299106,1.273642529,1.230860623,1.10321424,1.214653669,0.111439429,-25.97410909,74.02589091,80.9511928,-75213427.66,0,-0.022322,2.656694861,72.65290001,-1.724181879,-3.389842091,-5.000052267,6.542058423,16.80320871,1.287946333,-0.002232333,-123607815.9,0,-123607815.9,-547.8222509
22-07-1998,1.247768,1.272321,1.223214,1.25,70182000,1.2946428,1.238616,1.265762474,1.234340162,1.11321424,1.220089934,0.106875694,-34.24651649,65.75348351,73.6764873,6381221.211,0,-0.022321,2.051944425,67.23400361,-1.754352872,-3.448286516,-5.084725171,1.633370219,7.485644217,1.248511667,-0.039434667,-102847397.1,0,-102847397.1,-326.4031458
23-07-1998,1.243304,1.272321,1.241071,1.247768,63282800,1.2763392,1.2502232,1.259764916,1.236781343,1.1229464,1.224346821,0.101400421,-35.41664074,64.58335926,68.12091122,-36159285.66,0,-0.002232,2.507928833,71.4931503,-0.17856,-1.929780299,-3.620689256,-6.833342542,10.25646463,1.25372,0.005208333,87988577.04,87988577.04,0,-674.3219075
24-07-1998,1.263393,1.267857,1.207589,1.238839,67821600,1.2607142,1.2595982,1.252790308,1.237155425,1.13348212,1.226575718,0.093093598,-42.30782485,57.69217515,62.6763393,2511744.395,0,-0.008929,2.029841864,66.99497714,-0.715597771,-0.89288,-2.631568606,-5.932204677,8.187136546,1.238095,-0.015625,-78350118.27,0,-78350118.27,-340.4348099
27-07-1998,1.223214,1.245536,1.1875,1.229911,53558400,1.2477678,1.2613839,1.245164635,1.235838389,1.14401784,1.227088684,0.083070844,-49.57967059,50.42032941,57.56528794,24719403.52,0,-0.008928,1.887319145,65.36579609,-0.720674761,-1.4311154,-1.60712,-4.999988414,1.473284194,1.220982333,-0.017112667,-82808975.42,0,-82808975.42,-219.0626588
28-07-1998,1.216518,1.236607,1.178571,1.200893,56344400,1.2334822,1.2620536,1.230408899,1.229485317,1.1529464,1.223059788,0.070113388,-67.2896805,32.7103195,46.94094135,-13001657.67,0,-0.029018,1.202382921,54.59463517,-2.35935771,-3.063029175,-3.756707978,-5.613992066,0.560795715,1.205357,-0.015625333,-64556992.35,0,-64556992.35,-161.9089091
29-07-1998,1.205357,1.28125,1.203125,1.254464,111930000,1.234375,1.2645089,1.238426464,1.234026441,1.1633928,1.227889756,0.064496956,-47.05900438,52.94099562,45.35721484,35177181.31,0.053571,0,1.785710171,64.10251109,4.460930324,1.996323311,1.261261552,0.35712,1.996323311,1.246279667,0.040922667,70220880.05,70220880.05,0,-99.43909498
30-07-1998,1.279018,1.3125,1.267857,1.303571,90574400,1.2455356,1.2609374,1.260139138,1.246669642,1.17517848,1.239529531,0.064351051,-26.00016128,73.99983872,53.21705128,54343016.91,0.049107,0,2.014278309,66.82456304,3.914580251,8.550137273,5.98905124,4.472225606,-2.666719431,1.294642667,0.048363,144909353.7,144909353.7,0,-185.4239056
31-07-1998,1.308036,1.3125,1.232143,1.236607,45777200,1.2450892,1.2529017,1.252295876,1.244840254,1.1838392,1.239080046,0.055240846,-68.29257632,31.70742368,52.88275267,-40691160.93,0,-0.066964,1.109997088,52.60656966,-5.136966072,-1.423476481,2.97395355,-0.18016869,-6.101685392,1.260416667,-0.034226,-114161483.3,0,-114161483.3,-121.0972622
03-08-1998,1.223214,1.270089,1.1875,1.254464,75440400,1.2499998,1.2488838,1.253018512,1.246589851,1.19374992,1.241446098,0.047696178,-58.53657204,41.46342796,49.05689679,46895285.03,0.017857,0,1.293479161,56.39812137,1.444031936,-3.767113567,0,1.996323311,-3.103481037,1.237351,-0.023065667,-56642464.2,0,-56642464.2,-66.84877595
04-08-1998,1.267857,1.285714,1.214286,1.220982,73480400,1.2540176,1.2437499,1.242340743,1.241934344,1.20160704,1.23829872,0.03669168,-76.82914836,23.17085164,32.11390109,-59703596.55,0,-0.033482,0.962614983,49.0475713,-2.669028366,-1.263538052,-6.335596603,1.672838463,-4.035066622,1.240327333,0.002976333,93570790.16,93570790.16,0,-55.34746379
05-08-1998,1.205357,1.285714,1.196429,1.285714,113520400,1.2602676,1.2473213,1.256797049,1.249893485,1.21205344,1.24559119,0.03353775,-29.41180346,70.58819654,45.07415871,113520400,0.064732,0,0.775698274,43.68412614,5.301634258,2.49110377,3.97110804,2.49110377,2.85712,1.255952333,0.015625,92287879.83,92287879.83,0,-41.50997264
06-08-1998,1.252232,1.316964,1.245536,1.316964,109653600,1.2629462,1.2542409,1.276850694,1.262086905,1.22196416,1.256568328,0.034604168,-3.125481247,96.87451875,63.54452231,109653600,0.03125,0,1,50,2.430556096,7.861049549,4.98220754,1.027408557,5.545582192,1.293154667,0.037202333,146799435,146799435,0,-334.1674754
07-08-1998,1.328125,1.334821,1.285714,1.303571,74505200,1.276339,1.2607141,1.285756572,1.269628713,1.23267844,1.263797339,0.031118899,-20,80,82.48757176,-20319875.85,0,-0.013393,1.043008059,51.05256705,-1.016960221,1.388878086,6.764145581,5.415139976,5.225214899,1.308035333,0.014880667,143430783.2,143430783.2,0,498.7489388
10-08-1998,1.296875,1.359375,1.294643,1.354911,122150000,1.2964284,1.2732141,1.308805743,1.285133033,1.24348204,1.27781062,0.03432858,-2.468971925,97.53102807,91.46851561,105302765.2,0.05134,0,1.44578905,59.11339942,3.938412254,2.881399947,5.381990085,8.007164813,10.16333702,1.336309667,0.028274333,99562018.98,99562018.98,0,231.6195097
11-08-1998,1.348214,1.464286,1.334821,1.392857,439868800,1.3308034,1.2924105,1.336820027,1.30471725,1.25562488,1.295504753,0.039879873,-25.0000875,74.9999125,84.17698019,-45503903.28,0.037946,0,1.876713758,65.23811251,2.800626757,6.849339238,5.762723962,14.0767841,15.98510442,1.397321333,0.061011667,170682800.9,170682800.9,0,160.7291018
12-08-1998,1.419643,1.462054,1.410156,1.430804,172443600,1.3598214,1.3100445,1.368144885,1.327639821,1.2663392,1.316313777,0.049974577,-11.7186707,88.2813293,86.93742329,-35227697.55,0.037947,0,2.138892691,68.14163151,2.724400279,5.60132732,9.760342935,11.28478029,14.05699964,1.434338,0.037016667,630920534.9,630920534.9,0,133.1576071
13-08-1998,1.426339,1.455357,1.40625,1.408482,97694800,1.378125,1.3205356,1.381589245,1.342336929,1.27741064,1.33048925,0.05307861,-19.53135117,80.46864883,81.24996354,-88813997.12,0,-0.022322,1.974360594,66.37932866,-1.560101873,1.121794987,3.953839034,6.949164897,8.047969769,1.423363,-0.010975,-245449839.8,0,-245449839.8,154.7860695
14-08-1998,1.453125,1.455357,1.410714,1.446429,112694400,1.4066966,1.3415178,1.403200336,1.361260868,1.28946424,1.348320784,0.058856544,-6.249934375,93.75006562,87.50001458,67619669.22,0.037947,0,2.310808275,69.79589523,2.694177135,1.092043355,3.846195266,10.95897347,16.96755719,1.4375,0.014137,140436275,140436275,0,138.403111
17-08-1998,1.464286,1.529018,1.424107,1.497768,232719200,1.435268,1.3658482,1.434719738,1.386077864,1.3008928,1.371305766,0.070412966,-9.15032297,90.84967703,88.35613049,94078352.04,0.051339,0,3.180323294,76.07840519,3.549361911,6.339165144,4.680165837,10.54364456,19.39505637,1.483631,0.046131,167196905.4,167196905.4,0,128.0539105
18-08-1998,1.515625,1.549107,1.508929,1.520089,151488400,1.4607144,1.3957589,1.463173313,1.410441089,1.31392852,1.394188627,0.080260107,-8.024734034,91.97526597,92.19166954,-67332367.15,0.022321,0,2.950815579,74.68877046,1.49028421,5.092541701,7.92392093,9.134606065,24.49724894,1.526041667,0.042410667,355139195.8,355139195.8,0,123.5346854
19-08-1998,1.553571,1.5625,1.464286,1.464286,121497600,1.4674108,1.4136161,1.463544172,1.420230094,1.32330352,1.404969603,0.081666083,-26.1904,73.8096,85.54484767,-121497600,0,-0.055803,1.837214269,64.75416006,-3.671035051,-2.235459697,1.234557659,2.340082918,13.88893642,1.497024,-0.029017667,-226781770.5,0,-226781770.5,146.030041
20-08-1998,1.464286,1.46875,1.4375,1.450893,97980400,1.475893,1.427009,1.459327536,1.42580461,1.3277678,1.412032621,0.084264821,-29.76186667,70.23813333,78.6743331,-13996304.18,0,-0.013393,2.548387563,71.81818552,-0.914643724,-4.552101884,-3.12965693,3.011114093,10.16952627,1.452381,-0.044643,-176460805.8,0,-176460805.8,152.846276
21-08-1998,1.428571,1.555804,1.392857,1.535714,203344400,1.49375,1.4502233,1.484787145,1.445786137,1.3365178,1.431054817,0.094537017,-7.317159786,92.68284021,78.91019118,153203078,0.084821,0,3.032255967,75.1999871,5.846123732,4.878008804,1.02790034,6.172788294,17.80823599,1.494791667,0.042410667,146460285.4,146460285.4,0,142.183297
24-08-1998,1.551339,1.553571,1.433036,1.470982,152544000,1.4883928,1.4618304,1.48018589,1.450366745,1.34357136,1.437195618,0.093624258,-25.00006829,74.99993171,79.30696842,-56498293.38,0,-0.064732,2.47368297,71.21211093,-4.215107761,1.384595556,0.457287716,-1.788394464,8.566688144,1.485863,-0.008928667,-302141920.2,0,-302141920.2,183.254488
25-08-1998,1.513393,1.513393,1.439732,1.457589,123891600,1.4758928,1.4683036,1.472654346,1.451679751,1.35098208,1.44033212,0.08935004,-33.09871153,66.90128847,78.1946868,-63823658.99,0,-0.013393,1.939022924,65.97508677,-0.91048021,-5.087210249,0.461508878,-4.11160136,4.647426118,1.470238,-0.015625,-224275985.5,0,-224275985.5,242.3482524
26-08-1998,1.424107,1.46875,1.410714,1.441964,101620400,1.4714284,1.4694196,1.462425254,1.449913427,1.35866064,1.440583103,0.081922463,-43.54844537,56.45155463,66.1175916,7816415.08,0,-0.015625,1.629212578,61.96579888,-1.071975708,-1.972695791,-6.104652299,-1.524428971,0.779981046,1.440476,-0.029762,-178462876.4,0,-178462876.4,370.5763203
27-08-1998,1.401786,1.401786,1.272321,1.339286,278560800,1.449107,1.4625,1.421382941,1.429801361,1.36232136,1.425003609,0.062682249,-76.92286485,23.07713515,48.80999275,9607028.71,0,-0.102678,1.124033673,52.91976711,-7.120704816,-8.116348298,-8.952930763,-7.692297089,-4.912806837,1.337797667,-0.102678333,-135947534,0,-135947534,774.3657404
28-08-1998,1.325893,1.375,1.21875,1.220982,233063600,1.3861606,1.4399553,1.354589307,1.391838001,1.36160708,1.393625085,0.032018005,-99.35069091,0.649309091,26.72599962,-226405066.2,0,-0.118304,0.670328615,40.13154114,-8.833363449,-15.32507053,-16.2327652,-20.49418056,-15.58645464,1.271577333,-0.066220333,-354211599.2,0,-354211599.2,-691.6536507
31-08-1998,1.241071,1.245536,1.107143,1.113839,217056000,1.314732,1.4015624,1.27434723,1.341297783,1.3569642,1.350593985,-0.006370215,-98.52950542,1.470494579,8.398979606,-196051946.7,0,-0.107143,0.456521612,31.34327759,-8.775149838,-16.83337241,-22.75542247,-24.279223,-25.63340918,1.155506,-0.116071333,-269306388.2,0,-269306388.2,-214.0264795
01-09-1998,1.120536,1.263393,1.09375,1.21875,217268800,1.2669642,1.3714285,1.255816673,1.319018596,1.35767848,1.330316381,-0.027362099,-73.33333333,26.66666667,9.595490112,102916530.4,0.104911,0,0.586955802,36.98627279,9.418865743,-0.182803678,-9.000019413,-16.38589479,-19.82377348,1.191964333,0.036458333,258723010.3,258723010.3,0,-102.1885939
02-09-1998,1.267857,1.334821,1.258929,1.270089,210750400,1.2325892,1.3520088,1.26057364,1.310123195,1.35830348,1.321053409,-0.037250071,-62.38101333,37.61898667,21.91871597,-148768255.3,0.051339,0,0.718181281,41.79892361,4.212430769,14.02805971,4.021926613,-11.91950701,-13.26223156,1.287946333,0.095982,279830554.3,279830554.3,0,-259.2880619
03-09-1998,1.25,1.254464,1.214286,1.236607,102438000,1.2120534,1.3305802,1.252585559,1.296757951,1.35562492,1.308065552,-0.047559368,-69.52384,30.47616,31.58727111,11381433.42,0,-0.033482,0.599998475,37.49994043,-2.636193212,1.465189744,11.02205974,-7.666697031,-14.76924901,1.235119,-0.052827333,-260301823.3,0,-260301823.3,-131.1565999
04-09-1998,1.267857,1.301339,1.205357,1.254464,94318000,1.2187498,1.3024552,1.253211643,1.289068911,1.3563392,1.299821633,-0.056517567,-65.71434667,34.28565333,34.12693333,2193304.745,0.017857,0,0.53616889,34.90299106,1.444031936,-1.230228748,2.930379487,2.742218968,-18.3139569,1.25372,0.018601,128428569.4,128428569.4,0,-121.8149218
08-09-1998,1.357143,1.366071,1.3125,1.366071,100699200,1.2691962,1.2919641,1.290827667,1.303067891,1.36080348,1.310010786,-0.050792694,-41.90485333,58.09514667,40.95232,100699200,0.111607,0,0.706382387,41.39648839,8.896787791,10.46929218,7.557108203,22.64528356,-7.132038325,1.348214,0.094494,127160848.1,127160848.1,0,-79.22287723
09-09-1998,1.359375,1.361607,1.321429,1.334821,88673200,1.2924104,1.2796873,1.305490645,1.308840606,1.36535704,1.313826597,-0.051530443,-47.8262281,52.1737719,48.1848573,-29560676.01,0,-0.03125,0.74107,42.56405544,-2.287582417,6.405684021,7.94221608,9.523774359,-8.422676077,1.339285667,-0.008928333,-134864995.2,0,-134864995.2,-85.8707743
10-09-1998,1.294643,1.366071,1.276786,1.361607,131720400,1.310714,1.2716516,1.324194226,1.318433536,1.36839276,1.321175223,-0.047217537,-42.0290702,57.9709298,56.07994946,118549097.6,0.026786,0,0.81651312,44.94947552,2.006711012,-0.326776573,8.5409386,7.20563677,-5.572746615,1.334821333,-0.004464333,-118362879.1,0,-118362879.1,-90.68041962
11-09-1998,1.375,1.415179,1.316964,1.34375,88071200,1.3321426,1.272098,1.330712165,1.323036069,1.3694642,1.324647223,-0.044816977,-45.63101729,54.36898271,54.8378948,-40032200.6,0,-0.017857,0.619469377,38.2513795,-1.311465056,0.668928643,-1.633956068,8.664272481,0.333311929,1.358631,0.023809667,178959418.8,178959418.8,0,-96.8479268
14-09-1998,1.366071,1.386161,1.325893,1.328125,61768000,1.3468748,1.2828123,1.329849863,1.323961237,1.37044636,1.325182105,-0.045264255,-44.14895518,55.85104482,56.06365244,-57192896.26,0,-0.015625,0.686274725,40.69768199,-1.162790698,-2.45900616,-0.501640295,5.871910234,8.775149838,1.346726333,-0.011904667,-118607804.2,0,-118607804.2,-118.4919161
15-09-1998,1.3125,1.377232,1.303571,1.363839,108413200,1.3464284,1.3078123,1.341178442,1.331211014,1.37080348,1.331127536,-0.039675944,-27.97626667,72.02373333,60.74792029,68989950.58,0.035714,0,0.787878651,44.06779232,2.689054118,1.494995349,0.163923952,-0.163388287,22.44489554,1.348214,0.001487667,83276482.35,83276482.35,0,-205.6464052
16-09-1998,1.379464,1.383929,1.321429,1.332589,64719200,1.345982,1.3191962,1.338315581,1.331461532,1.36839276,1.331352309,-0.037040451,-25.69463241,74.30536759,67.39338191,-41606679.3,0,-0.03125,0.760975461,43.21329159,-2.291326176,0.336112941,-0.830586047,-0.167213432,9.340635897,1.345982333,-0.002231667,-145922251.9,0,-145922251.9,-219.5545682
17-09-1998,1.287946,1.325893,1.28125,1.285714,67323200,1.3308034,1.3207587,1.320783474,1.323144631,1.36258916,1.324333137,-0.038256023,-40.2779463,59.7220537,68.68371821,-53859464.82,0,-0.046875,0.866665339,46.42853333,-3.517588694,-5.728315439,-3.193298824,-5.573781568,1.230228748,1.297619,-0.048363333,-83980863.58,0,-83980863.58,-246.1390486
18-09-1998,1.287946,1.3125,1.270089,1.3125,76269200,1.3245534,1.328348,1.318022592,1.321209437,1.35874988,1.322513201,-0.036236679,-31.94453519,68.05546481,67.36096204,76269200,0.026786,0,1.322835312,56.9491649,2.083356019,-1.507516571,-3.764300625,-2.325581395,6.137196377,1.298363,0.000744,87409951.92,87409951.92,0,9193.091926
21-09-1998,1.274554,1.319196,1.261161,1.319196,73967600,1.3227676,1.3348212,1.318413689,1.320843394,1.35366056,1.322003015,-0.031657545,-29.86133796,70.13866204,65.97206019,73967600,0.006696,0,2.164558039,68.40001075,0.510171429,2.604156134,-1.005036061,-0.672301176,5.160132136,1.299851,0.001488,99138595.89,99138595.89,0,326.3246157
22-09-1998,1.325893,1.34375,1.299107,1.321429,64484000,1.3142856,1.330357,1.319418692,1.320949857,1.346607,1.321914732,-0.024692268,-44.68072938,55.31927062,64.50446582,1444.436978,0.002233,0,1.582281855,61.2745604,0.169269767,0.680304762,2.777833951,-3.109604579,-3.267912136,1.321428667,0.021577667,97742907.04,97742907.04,0,492.0028705
23-09-1998,1.330357,1.370536,1.305804,1.368304,71979600,1.3214286,1.3337053,1.335712165,1.32955884,1.3405356,1.329049401,-0.011486199,-22.34036469,77.65963531,67.70585599,67015796.4,0.046875,0,1.556966978,60.89116487,3.547296147,3.722570414,4.251733333,2.680121178,2.508426223,1.348214667,0.026786,86938274.57,86938274.57,0,3291.037516
24-09-1998,1.352679,1.412946,1.348214,1.375,120710800,1.3392858,1.3350446,1.348806801,1.337820043,1.33696416,1.336116603,-0.000847557,-19.14908827,80.85091173,71.27660588,-20810920.84,0.006696,0,1.968751969,66.31581181,0.489364936,4.054020307,4.230152305,6.94446821,0.983617152,1.37872,0.030505333,99239714.11,99239714.11,0,255.6666676
25-09-1998,1.363839,1.399554,1.34375,1.383929,57072400,1.3535716,1.3390625,1.36051303,1.346202652,1.3342856,1.34347015,0.00918455,-20.28983625,79.71016375,79.40690359,25112101.46,0.008929,0,1.906255906,65.59146778,0.649381818,1.141924602,4.729728196,5.442209524,2.990065116,1.375744333,-0.002975667,-166067199.1,0,-166067199.1,934.0259917
28-09-1998,1.419643,1.435268,1.357143,1.395089,101354400,1.3687502,1.3457589,1.372037201,1.35509019,1.3286606,1.351409129,0.022748529,-23.07718817,76.92281183,79.16129577,-2896952.003,0.01116,0,1.203126203,54.60995387,0.80639975,1.461018182,1.957532829,5.752973781,5.041995294,1.395833333,0.020089,79663558.33,79663558.33,0,1822.970951
29-09-1998,1.395089,1.428571,1.361607,1.410714,76283200,1.3866072,1.3504464,1.384928178,1.365202598,1.32624988,1.360530218,0.034280338,-14.10282183,85.89717817,80.84338458,35598978.56,0.015625,0,1.68000215,62.6865971,1.120000229,1.935431659,2.597381818,6.756700511,3.436989263,1.400297333,0.004464,141926296,141926296,0,296.9605487
30-09-1998,1.383929,1.401786,1.357143,1.361607,41795600,1.3852678,1.3533482,1.377155229,1.364548919,1.3224106,1.360695827,0.038285227,-42.30789112,57.69210888,73.50403296,-33437041.73,0,-0.049107,1,50,-3.481003237,-2.399990252,-1.612944017,-0.48943802,2.177565626,1.373512,-0.026785333,-104775890.6,0,-104775890.6,284.9142562
01-10-1998,1.3125,1.357143,1.263393,1.274554,92554000,1.3651786,1.3522322,1.34295824,1.348187842,1.3157142,1.347447214,0.031733014,-92.30760394,7.692396055,50.4272277,-70516769.19,0,-0.087053,0.699030055,41.14288933,-6.393401327,-9.651850056,-8.639950569,-7.305163636,-0.868000193,1.298363333,-0.075148667,-54265874.53,0,-54265874.53,762.2562533
02-10-1998,1.267857,1.294643,1.21875,1.252232,118893600,1.3388392,1.3462054,1.312719184,1.33074307,1.31223204,1.332803114,0.020571074,-84.53615866,15.46384134,26.94944876,-13988127.42,0,-0.022322,0.679244486,40.44940992,-1.75135773,-8.032787728,-11.23416936,-9.516167376,-4.591847619,1.255208333,-0.043155,-116174552.1,0,-116174552.1,744.4475462
05-10-1998,1.214286,1.234375,1.125,1.149554,137970000,1.2897322,1.3292412,1.258336228,1.297802897,1.30937492,1.3046194,-0.00475552,-92.08619645,7.91380355,10.35668032,-76023204.48,0,-0.102678,0.368421828,26.92311834,-8.199598796,-9.807352219,-15.57373016,-17.5999524,-12.85949927,1.169643,-0.085565333,-139063067,0,-139063067,-585.5461128
06-10-1998,1.203125,1.225446,1.160714,1.162946,99965600,1.2401786,1.3133929,1.226542665,1.273285913,1.3113392,1.282830031,-0.028509169,-87.76992793,12.23007207,11.86923899,-93071846.7,0.013392,0,0.449273622,30.99991712,1.164973546,-7.130148407,-8.756631732,-17.56330482,-11.99330422,1.183035333,0.013392333,163223384.9,163223384.9,0,447.8969526
07-10-1998,1.15625,1.189732,1.138393,1.140625,118339200,1.1959822,1.290625,1.197906307,1.249168159,1.3082142,1.260958898,-0.047255302,-94.9640311,5.035968904,8.393281507,-108049436.1,0,-0.022321,0.488187921,32.80418515,-1.919349652,-0.776736021,-8.91264558,-16.22949941,-16.63950409,1.15625,-0.026785333,-115585225,0,-115585225,536.7292054
08-10-1998,1.107143,1.113839,1.017857,1.100446,172303600,1.1611606,1.2631696,1.165422787,1.222130471,1.30142848,1.236272014,-0.065156466,-80.21398574,19.78601426,12.35068508,124218289.9,0,-0.040179,0.344824816,25.64087248,-3.522542466,-5.374282211,-4.271917631,-13.66030784,-19.96756364,1.077380667,-0.078869333,-127496366.2,0,-127496366.2,-1382.173703
